model,label,instance,n_gold_files,first_file,second_file,category
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-c4eebe6677acc4629cb541a98d5e91311444f5d4-v13642507b4fc1f8d234172bf8129942da2c2ca26,2,openlibrary/core/imports.py,openlibrary/core/models.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,14,Makefile,conf/solr/conf/managed-schema.xml,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-d109cc7e6e161170391f98f9a6fa1d02534c18e4-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,10,openlibrary/core/lists/model.py,openlibrary/macros/SearchResultsWork.html,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-d8162c226a9d576f094dc1830c4c1ffd0be2dd17-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,3,openlibrary/catalog/add_book/__init__.py,openlibrary/catalog/utils/__init__.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237,3,openlibrary/catalog/add_book/__init__.py,openlibrary/catalog/utils/__init__.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-f3b26c2c0721f8713353fe4b341230332e30008d-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,openlibrary/catalog/add_book/__init__.py,openlibrary/plugins/importapi/import_validator.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91,2,openlibrary/catalog/get_ia.py,openlibrary/catalog/marc/marc_subject.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-0833b5f6f140d04200ec91605f88704dd18e2970-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,3,qutebrowser/browser/qtnetworkdownloads.py,qutebrowser/browser/webkit/network/networkreply.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan,4,qutebrowser/app.py,qutebrowser/browser/eventfilter.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-0fc6d1109d041c69a68a896db87cf1b8c194cef7-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,doc/help/settings.asciidoc,qutebrowser/completion/models/filepathcategory.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,5,qutebrowser/browser/browsertab.py,qutebrowser/browser/commands.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-2dd8966fdcf11972062c540b7a787e4d0de8d372-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,5,qutebrowser/browser/webkit/webview.py,qutebrowser/config/configdata.yml,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-2e961080a85d660148937ee8f0f6b3445a8f2c01-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,3,doc/help/settings.asciidoc,qutebrowser/config/configdata.yml,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-35168ade46184d7e5b91dfa04ca42fe2abd82717-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,2,qutebrowser/config/config.py,qutebrowser/utils/jinja.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-3fd8e12949b8feda401930574facf09dd4180bba,6,doc/help/commands.asciidoc,qutebrowser/browser/hints.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-5e0d6dc1483cb3336ea0e3dcbd4fe4aa00fc1742-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,4,qutebrowser/browser/webengine/webenginetab.py,qutebrowser/config/configdata.yml,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-5fdc83e5da6222fe61163395baaad7ae57fa2cb4-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,3,qutebrowser/config/configfiles.py,qutebrowser/config/configtypes.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-85b867fe8d4378c8e371f055c70452f546055854-v2ef375ac784985212b1805e1d0431dc8f1b3c171,3,doc/help/commands.asciidoc,qutebrowser/components/misccommands.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-8cd06741bb56cdca49f5cdc0542da97681154315-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,4,doc/changelog.asciidoc,doc/help/settings.asciidoc,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-8f46ba3f6dc7b18375f7aa63c48a1fe461190430-v2ef375ac784985212b1805e1d0431dc8f1b3c171,3,misc/nsis/install.nsh,misc/org.qutebrowser.qutebrowser.desktop,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e-v5fc38aaf22415ab0b70567368332beee7955b367,2,qutebrowser/misc/utilcmds.py,qutebrowser/utils/utils.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-99029144b5109bb1b2a53964a7c129e009980cd9-va0fd88aac89cde702ec1ba84877234da33adce8a,5,doc/changelog.asciidoc,doc/help/settings.asciidoc,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-996487c43e4fcc265b541f9eca1e7930e3c5cf05-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,qutebrowser/config/configdata.yml,qutebrowser/config/configtypes.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,qutebrowser/browser/downloads.py,qutebrowser/mainwindow/tabbedbrowser.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-c09e1439f145c66ee3af574386e277dd2388d094-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,doc/help/commands.asciidoc,qutebrowser/browser/qutescheme.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-cc360cd4a34a126274c7b51f3b63afbaf3e05a02-v5fc38aaf22415ab0b70567368332beee7955b367,2,qutebrowser/misc/utilcmds.py,qutebrowser/utils/utils.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-de4a1c1a2839b5b49c3d4ce21d39de48d24e2091-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,qutebrowser/app.py,qutebrowser/config/configinit.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-e5340c449f23608803c286da0563b62f58ba25b0-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,7,qutebrowser/browser/shared.py,qutebrowser/browser/webengine/certificateerror.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-e57b6e0eeeb656eb2c84d6547d5a0a7333ecee85-v2ef375ac784985212b1805e1d0431dc8f1b3c171,3,qutebrowser/components/adblock.py,qutebrowser/components/braveadblock.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-e70f5b03187bdd40e8bf70f5f3ead840f52d1f42-v02ad04386d5238fe2d1a1be450df257370de4b6a,2,doc/changelog.asciidoc,qutebrowser/misc/guiprocess.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-ed19d7f58b2664bb310c7cb6b52c5b9a06ea60b2-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,4,doc/help/commands.asciidoc,qutebrowser/browser/qutescheme.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-ef5ba1a0360b39f9eff027fbdc57f363597c3c3b-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,4,doc/changelog.asciidoc,doc/help/settings.asciidoc,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-f7753550f2c1dcb2348e4779fd5287166754827e-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,3,qutebrowser/keyinput/basekeyparser.py,qutebrowser/keyinput/keyutils.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-f91ace96223cac8161c16dd061907e138fe85111-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,3,qutebrowser/browser/qtnetworkdownloads.py,qutebrowser/utils/log.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-fd6790fe8c02b144ab2464f1fc8ab3d02ce3c476-v2ef375ac784985212b1805e1d0431dc8f1b3c171,6,doc/changelog.asciidoc,doc/help/commands.asciidoc,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-fea33d607fde83cf505b228238cf365936437a63-v9f8e9d96c85c85a605e382f1510bd08563afc566,2,qutebrowser/browser/webengine/webview.py,qutebrowser/utils/qtutils.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,3,changelogs/fragments/81659_varswithsources.yml,lib/ansible/utils/vars.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955-v7eee2454f617569fd6889f2211f75bc02a35f9f8,3,changelogs/fragments/75072_undefined_yaml.yml,lib/ansible/parsing/yaml/dumper.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-164881d871964aa64e0f911d03ae270acbad253c-v390e508d27db7a51eece36bb6d9698b63a5b638a,3,lib/ansible/executor/task_executor.py,lib/ansible/template/__init__.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-185d41031660a676c43fbb781cd1335902024bfe-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,3,changelogs/fragments/73814-host_label.yaml,lib/ansible/plugins/callback/__init__.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-189fcb37f973f0b1d52b555728208eeb9a6fce83-v906c969b551b346ef54a2c0b41e04f632b7b73c2,2,lib/ansible/module_utils/net_tools/nios/api.py,lib/ansible/modules/net_tools/nios/nios_fixed_address.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-1a4644ff15355fd696ac5b9d074a566a80fe7ca3-v30a923fb5c164d6cd18280c02422f75e611e8fb2,2,changelogs/fragments/psrp-extras.yml,lib/ansible/plugins/connection/psrp.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-29aea9ff3466e4cd2ed00524b9e56738d568ce8b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,3,changelogs/fragments/74005-keyed_groups-specific-options-for-empty-value.yml,lib/ansible/plugins/doc_fragments/constructed.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-379058e10f3dbc0fdcaf80394bd09b18927e7d33-v1055803c3a812189a1133297f7f5468579283f86,11,changelogs/fragments/update-collections-abc-imports.yml,lib/ansible/module_utils/basic.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-395e5e20fab9cad517243372fa3c3c5d9e09ab2a-v7eee2454f617569fd6889f2211f75bc02a35f9f8,4,changelogs/fragments/74511-PlayIterator-states-enums.yml,lib/ansible/executor/play_iterator.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-3b823d908e8a5d17674f8c26d337d3114b7493b1-v0f01c69f1e2528b935359cfe578530722bca2c59,7,changelogs/fragments/81995-enable_file_cache.yml,lib/ansible/parsing/dataloader.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-3db08adbb1cc6aa9941be5e0fc810132c6e1fa4b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,3,changelogs/fragments/50909-min-max-attrs.yml,docs/docsite/rst/user_guide/playbooks_filters.rst,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8,3,changelogs/fragments/parseable_locale.yml,lib/ansible/module_utils/basic.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,6,changelogs/fragments/no-double-loop-delegate-to-calc.yml,lib/ansible/executor/process/worker.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,3,changelogs/fragments/meraki-rate-limit.yml,lib/ansible/module_utils/network/meraki/meraki.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,4,changelogs/fragments/67794-atomic_move-default-perms.yml,docs/docsite/rst/porting_guides/porting_guide_2.11.rst,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,3,changelogs/fragments/74416-PlayIterator-_host_states-setters.yml,lib/ansible/executor/play_iterator.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,2,changelogs/fragments/82387-unquote-strings-from-ini-files.yml,lib/ansible/config/manager.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59,7,lib/ansible/_internal/_templating/_jinja_plugins.py,lib/ansible/cli/__init__.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-748f534312f2073a25a87871f5bd05882891b8c4-v0f01c69f1e2528b935359cfe578530722bca2c59,2,changelogs/fragments/pkg_mgr-default-dnf.yml,lib/ansible/module_utils/facts/system/pkg_mgr.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,6,changelogs/fragments/73336-ansible-galaxy_collection_install_upgrade.yaml,docs/docsite/rst/shared_snippets/installing_collections.txt,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,2,changelogs/fragments/galaxy-install-tar-path-traversal.yaml,lib/ansible/galaxy/collection.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-a26c325bd8f6e2822d9d7e62f77a424c1db4fbf6-v0f01c69f1e2528b935359cfe578530722bca2c59,5,changelogs/fragments/78512-uri-use-netrc-true-false-argument.yml,lib/ansible/module_utils/urls.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,2,changelogs/fragments/78223_aix_fix_processor_facts.yml,lib/ansible/module_utils/facts/hardware/aix.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-b2a289dcbb702003377221e25f62c8a3608f0e89-v173091e2e36d38c978002990795f66cfc0af30ad,9,.azure-pipelines/azure-pipelines.yml,changelogs/fragments/remove-python3.10-controller-support.yml,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59,2,changelogs/fragments/powershell-clixml.yml,lib/ansible/plugins/shell/powershell.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-b8025ac160146319d2b875be3366b60c852dd35d-v0f01c69f1e2528b935359cfe578530722bca2c59,5,changelogs/fragments/78633-urls-ciphers.yml,lib/ansible/module_utils/urls.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,2,changelogs/fragments/72754-extract-emb-func.yaml,lib/ansible/cli/doc.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-be59caa59bf47ca78a4760eb7ff38568372a8260-v1055803c3a812189a1133297f7f5468579283f86,2,changelogs/fragments/72984_adding_set_support.yml,lib/ansible/modules/iptables.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-d9f1866249756efc264b00ff7497e92c11a9885f-v0f01c69f1e2528b935359cfe578530722bca2c59,3,changelogs/fragments/deprecate-safe-evals.yml,lib/ansible/module_utils/basic.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,3,changelogs/fragments/pip-entry-point.yml,docs/docsite/rst/porting_guides/porting_guide_core_2.12.rst,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,4,changelogs/fragments/rm-compat-environ.yml,lib/ansible/config/manager.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-e9e6001263f51103e96e58ad382660df0f3d0e39-v30a923fb5c164d6cd18280c02422f75e611e8fb2,2,changelogs/fragments/winrm-kinit-pexpect.yml,lib/ansible/plugins/connection/winrm.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-f8ef34672b961a95ec7282643679492862c688ec-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,7,changelogs/fragments/72276-provide-better-vault-error.yml,lib/ansible/errors/__init__.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478-v13642507b4fc1f8d234172bf8129942da2c2ca26,2,openlibrary/plugins/importapi/code.py,openlibrary/plugins/importapi/import_validator.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-123e6e5e1c85b9c07d1e98f70bfc480bc8016890-v2733ff199fb72f0d033a30dc62cb0a4742e3a7f4,2,openlibrary/core/vendors.py,scripts/affiliate_server.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,3,openlibrary/catalog/add_book/__init__.py,openlibrary/catalog/add_book/match.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,4,openlibrary/catalog/add_book/__init__.py,openlibrary/catalog/add_book/match.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,openlibrary/core/vendors.py,scripts/affiliate_server.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,2,openlibrary/core/wikidata.py,openlibrary/templates/authors/infobox.html,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-3f580a5f244c299d936d73d9e327ba873b6401d9-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,3,openlibrary/core/bookshelves.py,openlibrary/core/edits.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-431442c92887a3aece3f8aa771dd029738a80eb1-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,2,openlibrary/plugins/worksearch/schemes/works.py,openlibrary/solr/query_utils.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,3,openlibrary/core/wikidata.py,openlibrary/i18n/messages.pot,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,6,openlibrary/core/booknotes.py,openlibrary/core/bookshelves.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-58999808a17a26b387f8237860a7a524d1e2d262-v08d8e8889ec945ab821fb156c04c7d2e2810debb,2,openlibrary/core/bookshelves_events.py,openlibrary/plugins/upstream/checkins.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,2,openlibrary/plugins/importapi/code.py,openlibrary/plugins/upstream/utils.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-60725705782832a2cb22e17c49697948a42a9d03-v298a7a812ceed28c4c18355a091f1b268fe56d86,4,openlibrary/plugins/upstream/account.py,openlibrary/plugins/upstream/models.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-62d2243131a9c7e6aee00d1e9c5660fd5b594e89-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,openlibrary/core/ratings.py,openlibrary/solr/updater/author.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-72321288ea790a3ace9e36f1c05b68c93f7eec43-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,4,openlibrary/plugins/worksearch/schemes/works.py,openlibrary/solr/query_utils.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,5,conf/openlibrary.yml,openlibrary/core/observations.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-8a5a63af6e0be406aa6c8c9b6d5f28b2f1b6af5a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,5,compose.production.yaml,scripts/monitoring/haproxy_monitor.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076-vbee42ad1b72fb23c6a1c874868a720b370983ed2,2,openlibrary/templates/account/books.html,openlibrary/utils/dateutil.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92-v2c55207218fb8a0138425cbf7d9675272e240b90,11,docker-compose.yml,openlibrary/core/bookshelves.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-9c392b60e2c6fa1d68cb68084b4b4ff04d0cb35c-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,3,openlibrary/catalog/marc/marc_base.py,openlibrary/catalog/marc/marc_binary.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-a7b7dc5735a1b3a9824376b1b469b556dd413981-va4315b5dc369c1ef66ae22f9ae4267aa3114e1b3,2,openlibrary/plugins/worksearch/schemes/works.py,openlibrary/solr/query_utils.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-b112069e31e0553b2d374abb5f9c5e05e8f3dbbe-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,5,openlibrary/catalog/add_book/__init__.py,openlibrary/core/stats.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,3,openlibrary/catalog/add_book/__init__.py,openlibrary/catalog/utils/__init__.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,2,openlibrary/templates/account/books.html,openlibrary/utils/dateutil.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28-v2c55207218fb8a0138425cbf7d9675272e240b90,3,openlibrary/catalog/add_book/__init__.py,openlibrary/plugins/upstream/models.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-c4eebe6677acc4629cb541a98d5e91311444f5d4-v13642507b4fc1f8d234172bf8129942da2c2ca26,2,openlibrary/core/imports.py,openlibrary/core/models.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,14,Makefile,conf/solr/conf/managed-schema.xml,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-d8162c226a9d576f094dc1830c4c1ffd0be2dd17-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,3,openlibrary/catalog/add_book/__init__.py,openlibrary/catalog/utils/__init__.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-e010b2a13697de70170033902ba2e27a1e1acbe9-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,7,openlibrary/book_providers.py,openlibrary/i18n/messages.pot,source
gpt-5-codex-debug-oct22,GPT-5D,instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91,2,openlibrary/catalog/get_ia.py,openlibrary/catalog/marc/marc_subject.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_qutebrowser__qutebrowser-0833b5f6f140d04200ec91605f88704dd18e2970-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,3,qutebrowser/browser/qtnetworkdownloads.py,qutebrowser/browser/webkit/network/networkreply.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan,4,qutebrowser/app.py,qutebrowser/browser/eventfilter.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,5,qutebrowser/browser/browsertab.py,qutebrowser/browser/commands.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,doc/changelog.asciidoc,qutebrowser/components/readlinecommands.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_qutebrowser__qutebrowser-2e961080a85d660148937ee8f0f6b3445a8f2c01-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,3,doc/help/settings.asciidoc,qutebrowser/config/configdata.yml,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_qutebrowser__qutebrowser-52708364b5f91e198defb022d1a5b4b3ebd9b563-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,doc/help/settings.asciidoc,qutebrowser/config/configdata.yml,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_qutebrowser__qutebrowser-5e0d6dc1483cb3336ea0e3dcbd4fe4aa00fc1742-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,4,qutebrowser/browser/webengine/webenginetab.py,qutebrowser/config/configdata.yml,config_doc
