model,label,instance,ai_n_files,ai_n_test,ai_n_config_doc,ai_n_source,ai_second_file,ai_second_cat,gold_n_files,gold_n_test,gold_n_config_doc,gold_n_source,gold_second_file,gold_second_cat
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-35168ade46184d7e5b91dfa04ca42fe2abd82717-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,2,0,0,2,qutebrowser/utils/jinja.py,source,2,0,0,2,qutebrowser/utils/jinja.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-3fd8e12949b8feda401930574facf09dd4180bba,3,0,0,3,qutebrowser/mainwindow/statusbar/command.py,source,6,0,1,5,qutebrowser/browser/hints.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff-vc2f56a753b62a190ddb23cd330c257b9cf560d12,1,0,0,1,,none,1,0,0,1,,none
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-50efac08f623644a85441bbe02ab9347d2b71a9d-v9f8e9d96c85c85a605e382f1510bd08563afc566,1,0,0,1,,none,1,0,0,1,,none
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-52708364b5f91e198defb022d1a5b4b3ebd9b563-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,1,1,qutebrowser/config/configtypes.py,source,4,0,2,2,qutebrowser/config/configdata.yml,config_doc
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-54bcdc1eefa86cc20790973d6997b60c3bba884c-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,1,0,0,1,,none
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-5cef49ff3074f9eab1da6937a141a39a20828502-v02ad04386d5238fe2d1a1be450df257370de4b6a,2,0,1,1,qutebrowser/misc/guiprocess.py,source,2,0,1,1,qutebrowser/misc/guiprocess.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-5e0d6dc1483cb3336ea0e3dcbd4fe4aa00fc1742-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,4,0,2,2,qutebrowser/config/configdata.yml,config_doc,4,0,2,2,qutebrowser/config/configdata.yml,config_doc
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-5fdc83e5da6222fe61163395baaad7ae57fa2cb4-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,1,0,0,1,,none,3,0,0,3,qutebrowser/config/configtypes.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-66cfa15c372fa9e613ea5a82d3b03e4609399fb6-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,2,0,1,1,qutebrowser/config/qtargs.py,source,5,0,3,2,doc/help/settings.asciidoc,config_doc
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-6dd402c0d0f7665d32a74c43c5b4cf5dc8aff28d-v5fc38aaf22415ab0b70567368332beee7955b367,1,0,0,1,,none,1,0,0,1,,none
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-7b603dd6bf195e3e723ce08ff64a82b406e3f6b6-v9f8e9d96c85c85a605e382f1510bd08563afc566,1,0,0,1,,none,1,0,0,1,,none
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-85b867fe8d4378c8e371f055c70452f546055854-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,3,0,1,2,qutebrowser/components/misccommands.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-8f46ba3f6dc7b18375f7aa63c48a1fe461190430-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,3,0,2,1,misc/org.qutebrowser.qutebrowser.desktop,config_doc
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e-v5fc38aaf22415ab0b70567368332beee7955b367,1,0,0,1,,none,2,0,0,2,qutebrowser/utils/utils.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-99029144b5109bb1b2a53964a7c129e009980cd9-va0fd88aac89cde702ec1ba84877234da33adce8a,2,0,0,2,qutebrowser/browser/webengine/webenginesettings.py,source,5,0,3,2,doc/help/settings.asciidoc,config_doc
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-996487c43e4fcc265b541f9eca1e7930e3c5cf05-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,2,0,1,1,qutebrowser/config/configtypes.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,3,0,0,3,qutebrowser/mainwindow/tabbedbrowser.py,source,4,0,0,4,qutebrowser/mainwindow/tabbedbrowser.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-bf045f7ec7c27709ea3ef61cf41a24e8fdd2e7da-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,1,0,0,1,,none,1,0,0,1,,none
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-c09e1439f145c66ee3af574386e277dd2388d094-v2ef375ac784985212b1805e1d0431dc8f1b3c171,3,0,0,3,qutebrowser/completion/models/miscmodels.py,source,4,0,1,3,qutebrowser/browser/qutescheme.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-cf06f4e3708f886032d4d2a30108c2fddb042d81-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,1,0,0,1,,none
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-de4a1c1a2839b5b49c3d4ce21d39de48d24e2091-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,0,0,4,qutebrowser/config/configinit.py,source,4,0,0,4,qutebrowser/config/configinit.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a,2,0,0,2,qutebrowser/browser/webengine/interceptor.py,source,3,0,1,2,qutebrowser/browser/shared.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-e5340c449f23608803c286da0563b62f58ba25b0-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,3,0,0,3,qutebrowser/browser/webkit/certificateerror.py,source,7,0,0,7,qutebrowser/browser/webengine/certificateerror.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-e57b6e0eeeb656eb2c84d6547d5a0a7333ecee85-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,1,1,qutebrowser/components/utils/blockutils.py,source,3,0,0,3,qutebrowser/components/braveadblock.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,1,0,0,1,,none,1,0,0,1,,none
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-ebfe9b7aa0c4ba9d451f993e08955004aaec4345-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,2,0,0,2,qutebrowser/utils/qtlog.py,source,2,0,0,2,qutebrowser/utils/qtlog.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-ed19d7f58b2664bb310c7cb6b52c5b9a06ea60b2-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,3,0,0,3,qutebrowser/config/config.py,source,4,0,1,3,qutebrowser/browser/qutescheme.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-f7753550f2c1dcb2348e4779fd5287166754827e-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,3,0,0,3,qutebrowser/keyinput/keyutils.py,source,3,0,0,3,qutebrowser/keyinput/keyutils.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-f8e7fea0becae25ae20606f1422068137189fe9e,2,0,1,1,qutebrowser/config/qtargs.py,source,4,0,3,1,doc/help/settings.asciidoc,config_doc
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-f91ace96223cac8161c16dd061907e138fe85111-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,3,0,0,3,qutebrowser/utils/qtlog.py,source,3,0,0,3,qutebrowser/utils/log.py,source
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-fd6790fe8c02b144ab2464f1fc8ab3d02ce3c476-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,0,2,qutebrowser/completion/models/miscmodels.py,source,6,0,4,2,doc/help/commands.asciidoc,config_doc
claude-45haiku-10222025,Haiku,instance_qutebrowser__qutebrowser-fea33d607fde83cf505b228238cf365936437a63-v9f8e9d96c85c85a605e382f1510bd08563afc566,3,1,0,2,qutebrowser/utils/qtutils.py,source,2,0,0,2,qutebrowser/utils/qtutils.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,2,0,1,1,lib/ansible/vars/manager.py,source,3,0,1,2,lib/ansible/utils/vars.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-0fd88717c953b92ed8a50495d55e630eb5d59166-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,8,6,0,2,reproduce_issue.py,source,2,0,0,2,lib/ansible/utils/encrypt.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,3,0,1,2,lib/ansible/module_utils/urls.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955-v7eee2454f617569fd6889f2211f75bc02a35f9f8,6,3,0,3,lib/ansible/plugins/filter/core.py,source,3,0,1,2,lib/ansible/parsing/yaml/dumper.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-185d41031660a676c43fbb781cd1335902024bfe-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,3,0,1,2,lib/ansible/plugins/callback/__init__.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-189fcb37f973f0b1d52b555728208eeb9a6fce83-v906c969b551b346ef54a2c0b41e04f632b7b73c2,2,0,0,2,lib/ansible/modules/net_tools/nios/nios_fixed_address.py,source,2,0,0,2,lib/ansible/modules/net_tools/nios/nios_fixed_address.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-1a4644ff15355fd696ac5b9d074a566a80fe7ca3-v30a923fb5c164d6cd18280c02422f75e611e8fb2,2,1,0,1,test/units/plugins/connection/test_psrp.py,test,2,0,1,1,lib/ansible/plugins/connection/psrp.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-1b70260d5aa2f6c9782fd2b848e8d16566e50d85-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,8,3,0,5,lib/ansible/playbook/block.py,source,6,0,1,5,lib/ansible/executor/play_iterator.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-1ee70fc272aff6bf3415357c6e13c5de5b928d9b-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,1,0,0,1,,none
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-29aea9ff3466e4cd2ed00524b9e56738d568ce8b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,3,0,0,3,lib/ansible/plugins/inventory/__init__.py,source,3,0,1,2,lib/ansible/plugins/doc_fragments/constructed.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-379058e10f3dbc0fdcaf80394bd09b18927e7d33-v1055803c3a812189a1133297f7f5468579283f86,14,1,3,10,IMPLEMENTATION_COMPLETE.md,config_doc,11,0,1,10,lib/ansible/module_utils/basic.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-395e5e20fab9cad517243372fa3c3c5d9e09ab2a-v7eee2454f617569fd6889f2211f75bc02a35f9f8,2,0,0,2,reproduce_issue.py,source,4,0,1,3,lib/ansible/executor/play_iterator.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-3b823d908e8a5d17674f8c26d337d3114b7493b1-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,7,0,1,6,lib/ansible/parsing/dataloader.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-3db08adbb1cc6aa9941be5e0fc810132c6e1fa4b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,3,0,2,1,docs/docsite/rst/user_guide/playbooks_filters.rst,config_doc
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8,2,0,0,2,lib/ansible/module_utils/common/locale.py,source,3,0,1,2,lib/ansible/module_utils/basic.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,11,6,0,5,lib/ansible/executor/task_executor.py,source,6,0,1,5,lib/ansible/executor/process/worker.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,1,0,0,1,,none,3,0,1,2,lib/ansible/module_utils/network/meraki/meraki.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-502270c804c33d3bc963930dc85e0f4ca359674d-v7eee2454f617569fd6889f2211f75bc02a35f9f8,1,0,0,1,,none,1,0,0,1,,none
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,2,0,0,2,lib/ansible/module_utils/common/file.py,source,4,0,2,2,docs/docsite/rst/porting_guides/porting_guide_2.11.rst,config_doc
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,1,0,0,1,,none,3,0,1,2,lib/ansible/executor/play_iterator.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86,10,7,2,1,IMPLEMENTATION_COMPLETE.md,config_doc,1,0,0,1,,none
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/config/manager.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-622a493ae03bd5e5cf517d336fc426e9d12208c7-v906c969b551b346ef54a2c0b41e04f632b7b73c2,2,0,1,1,lib/ansible/modules/network/icx/icx_ping.py,source,1,0,0,1,,none
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,3,0,0,3,lib/ansible/module_utils/facts/hardware/netbsd.py,source,3,0,1,2,lib/ansible/module_utils/facts/hardware/openbsd.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-748f534312f2073a25a87871f5bd05882891b8c4-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/module_utils/facts/system/pkg_mgr.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc-v30a923fb5c164d6cd18280c02422f75e611e8fb2,11,3,2,6,IMPLEMENTATION_SUMMARY.md,config_doc,7,0,1,6,lib/ansible/executor/process/worker.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-9142be2f6cabbe6597c9254c5bb9186d17036d55-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/executor/module_common.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,13,5,3,5,IMPLEMENTATION_SUMMARY.md,config_doc,6,0,2,4,docs/docsite/rst/shared_snippets/installing_collections.txt,config_doc
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,5,0,0,5,lib/ansible/galaxy/collection/__init__.py,source,5,0,1,4,lib/ansible/cli/galaxy.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,2,0,1,1,lib/ansible/galaxy/collection.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-a26c325bd8f6e2822d9d7e62f77a424c1db4fbf6-v0f01c69f1e2528b935359cfe578530722bca2c59,12,7,1,4,lib/ansible/module_utils/urls.py,source,5,0,1,4,lib/ansible/module_utils/urls.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/module_utils/facts/hardware/aix.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-b2a289dcbb702003377221e25f62c8a3608f0e89-v173091e2e36d38c978002990795f66cfc0af30ad,13,5,3,5,FINAL_VERIFICATION.md,config_doc,9,0,4,5,changelogs/fragments/remove-python3.10-controller-support.yml,config_doc
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59,3,1,1,1,lib/ansible/plugins/shell/powershell.py,source,2,0,1,1,lib/ansible/plugins/shell/powershell.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-b748edea457a4576847a10275678127895d2f02f-v1055803c3a812189a1133297f7f5468579283f86,1,1,0,0,,none,5,0,1,4,lib/ansible/galaxy/api.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-b8025ac160146319d2b875be3366b60c852dd35d-v0f01c69f1e2528b935359cfe578530722bca2c59,5,2,1,2,lib/ansible/module_utils/urls.py,source,5,0,1,4,lib/ansible/module_utils/urls.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,2,0,1,1,lib/ansible/cli/doc.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-be59caa59bf47ca78a4760eb7ff38568372a8260-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,2,0,1,1,lib/ansible/modules/iptables.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-d30fc6c0b359f631130b0e979d9a78a7b3747d48-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,2,0,1,1,lib/ansible/galaxy/collection.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,3,0,2,1,lib/ansible/module_utils/common/text/formatters.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-d6d2251929c84c3aa883bad7db0f19cc9ff0339e-v30a923fb5c164d6cd18280c02422f75e611e8fb2,2,0,0,2,lib/ansible/plugins/strategy/linear.py,source,4,0,1,3,lib/ansible/executor/play_iterator.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-d9f1866249756efc264b00ff7497e92c11a9885f-v0f01c69f1e2528b935359cfe578530722bca2c59,2,0,0,2,lib/ansible/module_utils/common/validation.py,source,3,0,1,2,lib/ansible/module_utils/basic.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,3,0,2,1,docs/docsite/rst/porting_guides/porting_guide_core_2.12.rst,config_doc
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,2,0,0,2,lib/ansible/galaxy/collection/concrete_artifact_manager.py,source,5,0,2,3,lib/ansible/galaxy/collection/__init__.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,1,0,0,1,,none,4,0,1,3,lib/ansible/config/manager.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,2,0,1,1,lib/ansible/plugins/connection/winrm.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-e9e6001263f51103e96e58ad382660df0f3d0e39-v30a923fb5c164d6cd18280c02422f75e611e8fb2,1,0,0,1,,none,2,0,1,1,lib/ansible/plugins/connection/winrm.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-ea04e0048dbb3b63f876aad7020e1de8eee9f362-v1055803c3a812189a1133297f7f5468579283f86,10,6,0,4,lib/ansible/module_utils/basic.py,source,6,0,1,5,lib/ansible/module_utils/basic.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-ed6581e4db2f1bec5a772213c3e186081adc162d-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,1,0,0,1,,none
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-f327e65d11bb905ed9f15996024f857a95592629-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,4,1,1,2,final_test.py,test,2,0,0,2,lib/ansible/utils/collection_loader/_collection_finder.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-f8ef34672b961a95ec7282643679492862c688ec-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,7,4,0,3,lib/ansible/parsing/yaml/constructor.py,source,7,0,1,6,lib/ansible/errors/__init__.py,source
claude-45sonnet-10132025,Sonnet,instance_ansible__ansible-fb144c44144f8bd3542e71f5db62b6d322c7bd85-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,4,0,2,2,docs/docsite/rst/dev_guide/developing_modules_documenting.rst,config_doc
claude-45sonnet-10132025,Sonnet,instance_internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478-v13642507b4fc1f8d234172bf8129942da2c2ca26,8,5,0,3,openlibrary/plugins/importapi/import_edition_builder.py,source,2,0,0,2,openlibrary/plugins/importapi/import_validator.py,source
claude-45sonnet-10132025,Sonnet,instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,1,0,0,1,,none,1,0,0,1,,none
claude-45sonnet-10132025,Sonnet,instance_internetarchive__openlibrary-123e6e5e1c85b9c07d1e98f70bfc480bc8016890-v2733ff199fb72f0d033a30dc62cb0a4742e3a7f4,1,0,0,1,,none,2,0,0,2,scripts/affiliate_server.py,source
claude-45sonnet-10132025,Sonnet,instance_internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,4,0,1,3,openlibrary/catalog/add_book/__init__.py,source,3,0,0,3,openlibrary/catalog/add_book/match.py,source
claude-45sonnet-10132025,Sonnet,instance_internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,3,1,0,2,openlibrary/catalog/add_book/match.py,source,3,0,0,3,openlibrary/catalog/add_book/match.py,source
claude-45sonnet-10132025,Sonnet,instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,1,0,0,1,,none,4,0,0,4,openlibrary/catalog/add_book/match.py,source
claude-45sonnet-10132025,Sonnet,instance_internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd-v13642507b4fc1f8d234172bf8129942da2c2ca26,4,0,0,4,openlibrary/solr/update_work.py,source,4,0,0,4,openlibrary/solr/update_work.py,source
claude-45sonnet-10132025,Sonnet,instance_internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0-v13642507b4fc1f8d234172bf8129942da2c2ca26,1,0,0,1,,none,1,0,0,1,,none
claude-45sonnet-10132025,Sonnet,instance_internetarchive__openlibrary-308a35d6999427c02b1dbf5211c033ad3b352556-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,6,0,1,5,final_verification.py,source,6,0,0,6,openlibrary/core/models.py,source
claude-45sonnet-10132025,Sonnet,instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,4,3,0,1,openlibrary/catalog/marc/tests/test_data/bin_expect/equalsign_title.mrc,test,1,0,0,1,,none
